playerId,salary,rankingSalary,experience,year,playerSlug,college,draftinfo,name,birthdate,birthplace,weight,height,positionId,position,teamId,team,status,gamesPlayed,avgMinutes,avgFouls,flagrantFouls,technicalFouls,ejections,doubleDouble,tripleDouble,minutes,rebounds,fouls,avgRebounds,avgPoints,avgFieldGoalsMade,avgFieldGoalsAttempted,fieldGoalPct,avgThreePointFieldGoalsMade,avgThreePointFieldGoalsAttempted,threePointFieldGoalPct,avgFreeThrowsMade,avgFreeThrowsAttempted,freeThrowPct,avgAssists,avgTurnovers,points,fieldGoalsMade,fieldGoalsAttempted,threePointFieldGoalsMade,threePointFieldGoalsAttempted,freeThrowsMade,freeThrowsAttempted,assists,turnovers,avgSteals,avgBlocks,steals,blocks,totalPoints
110,14625000.0,14,None,2004,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,65,37.646152,2.7076924,0,10,0,10,1,2447,359,176,5.523077,23.953846,7.9384613,18.123077,43.803001403808594,1.0923077,3.3384616,32.71889388561249,6.9846153,8.2,85.1780014038086,5.076923,2.6307693,1557,516,1178,71,217,454,533,330,171,1.7230769,0.43076923,112,28,1223
110,15946875.0,8,None,2005,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,66,40.742424,2.6363637,0,11,0,18,5,2689,392,174,5.939394,27.560606,8.681818,20.060606,43.27799987792969,1.9848485,5.8636365,33.85013043880463,8.212121,10.060606,81.62699890136719,6.030303,4.090909,1819,573,1324,131,387,542,664,398,270,1.3030303,0.8030303,86,53,1344
110,17718750.0,5,None,2006,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,80,40.9625,2.9125,2,15,0,4,0,3277,425,233,5.3125,35.4,12.225,27.1625,45.00699996948242,2.25,6.475,34.74903404712677,8.7,10.2375,84.98200225830078,4.5,3.125,2832,978,2173,180,518,696,819,360,250,1.8375,0.375,147,30,1638
110,19490625.0,5,None,2007,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,77,40.77922,2.6623378,0,14,0,10,0,3140,439,205,5.7012987,31.558441,10.558441,22.818182,46.27199935913086,1.7792208,5.1688313,34.42211151123047,8.662337,9.974026,86.8489990234375,5.3636365,3.3116884,2430,813,1757,137,398,667,768,413,255,1.4415585,0.46753246,111,36,1569
110,21262500.0,4,None,2008,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,82,38.92683,2.7682927,1,15,2,20,0,3192,517,227,6.304878,28.329268,9.45122,20.609756,45.858001708984375,1.8292683,5.0609756,36.14457845687866,7.597561,9.04878,83.96199798583984,5.378049,3.1341465,2323,775,1690,150,415,623,742,441,257,1.8414634,0.4878049,151,40,1596
110,23034375.0,1,None,2009,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,82,36.09756,2.304878,0,11,0,8,2,2960,429,189,5.231707,26.841463,9.756098,20.878048,46.729000091552734,1.4390244,4.097561,35.11904776096344,5.890244,6.878049,85.63800048828125,4.865854,2.5609756,2201,800,1712,118,336,483,564,399,210,1.4634147,0.4512195,120,37,1479
110,24806250.0,1,None,2010,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,73,38.835617,2.5616438,0,14,0,7,0,2835,391,187,5.3561645,26.986301,9.808219,21.49315,45.63399887084961,1.3561643,4.1232877,32.89036452770233,6.0136986,7.410959,81.14600372314453,5.0,3.1917808,1970,716,1569,99,301,439,541,365,233,1.5479453,0.2739726,113,20,1417
110,25244493.0,1,None,2011,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,82,33.890244,2.097561,1,16,1,9,1,2779,419,172,5.109756,25.341463,9.02439,19.987804,45.14899826049805,1.402439,4.3414636,32.30337202548981,5.890244,7.109756,82.84700012207031,4.731707,2.9634147,2078,740,1639,115,356,483,583,388,243,1.2073171,0.14634146,99,12,1389
110,30453805.0,1,None,2012,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,58,38.482758,1.8103448,0,9,0,3,0,2232,313,105,5.3965516,27.862068,9.896552,23.034483,42.9640007019043,1.5,4.948276,30.313590168952945,6.5689654,7.775862,84.47899627685547,4.551724,3.5172415,1616,574,1336,87,287,381,451,264,204,1.1896552,0.31034482,69,18,1115
110,30453805.0,1,None,2013,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,78,38.628204,2.2179487,0,13,0,16,2,3013,433,173,5.551282,27.346153,9.461538,20.448717,46.27000045776367,1.6923077,5.217949,32.43243098258972,6.730769,8.025641,83.86599731445312,6.0128207,3.6794872,2133,738,1595,132,407,525,626,469,287,1.3589743,0.32051283,106,25,1506
110,23500000.0,1,None,2014,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,6,29.5,1.5,0,0,0,0,0,177,26,9,4.3333335,13.833333,5.1666665,12.166667,42.46599960327149,0.5,2.6666667,18.75,3.0,3.5,85.71399688720703,6.3333335,5.6666665,83,31,73,3,16,18,21,38,34,1.1666666,0.16666667,7,1,88
110,25000000.0,1,None,2015,kobe-bryant,,"1996: Rd 1, Pk 13 (CHA)",Kobe Bryant,1978-08-23,"Philadelphia, PA",nan,nan,SF,Small Forward,LAL,Los Angeles Lakers,inactive,35,34.485714,1.8571428,0,4,0,4,2,1207,199,65,5.6857142,22.342857,7.6,20.37143,37.30699920654297,1.5428572,5.257143,29.347825050354004,5.6,6.885714,81.3280029296875,5.6285715,3.6571429,782,266,713,54,184,196,241,197,128,1.3428571,0.2,47,7,603
261,16806000.0,2,None,1999,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,47,37.87234,3.2340426,0,2,0,25,0,1780,489,152,10.404255,20.787233,8.808511,19.148935,46.0,0.08510638,0.29787233,28.57142984867096,3.0851064,4.382979,70.38800048828125,4.2978725,2.8723404,977,414,900,4,14,145,206,202,135,1.6595745,1.7659575,78,83,889
261,19600000.0,1,None,2000,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,81,40.037037,2.5308642,0,7,0,57,1,3243,956,205,11.802469,22.925926,9.37037,18.839506,49.73799896240234,0.37037036,1.0,37.03703582286835,3.8148148,4.987654,76.48500061035156,4.9506173,3.308642,1857,759,1526,30,81,309,404,401,268,1.4814814,1.5555556,120,126,1621
261,22400000.0,1,None,2001,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,81,39.530865,2.5185184,0,16,1,54,2,3202,921,204,11.37037,22.02469,8.691358,18.209877,47.729000091552734,0.2345679,0.8148148,28.78787815570832,4.4074073,5.765432,76.44499969482422,4.9506173,2.8395061,1784,704,1475,19,66,357,467,401,230,1.3703704,1.7901235,111,145,1601
261,25200000.0,1,None,2002,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,81,39.197533,2.271605,0,9,1,59,0,3175,981,184,12.111111,21.160494,8.135802,17.296297,47.03799819946289,0.45679012,1.4320987,31.896552443504333,4.432099,5.5308642,80.13400268554688,5.2098765,2.8271606,1714,659,1401,37,116,359,448,422,229,1.1851852,1.5555556,96,126,1587
261,28000000.0,1,None,2003,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,82,40.5,2.4268293,1,17,0,68,6,3321,1102,199,13.439024,22.963415,9.060976,18.060976,50.16899871826171,0.24390244,0.86585367,28.169015049934387,4.597561,6.121951,75.0999984741211,6.0365853,2.792683,1883,743,1481,20,71,377,502,495,229,1.3780488,1.5731708,113,129,1660
261,18000000.0,3,None,2005,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,82,38.060974,2.5243902,0,7,0,69,1,3121,1108,207,13.512196,22.158537,8.329268,16.585365,50.22100067138672,0.07317073,0.30487806,23.9999994635582,5.4268293,6.695122,81.05599975585938,5.6829267,2.707317,1817,683,1360,6,25,445,549,466,222,1.4756098,1.3658537,121,112,1560
261,21000000.0,1,None,2006,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,76,38.907894,2.7105262,0,8,0,62,0,2957,966,206,12.710526,21.789474,8.236842,15.671053,52.56100082397461,0.10526316,0.39473686,26.66666805744171,5.2105265,6.4342103,80.98200225830078,4.0526314,2.368421,1656,626,1191,8,30,396,489,308,180,1.3684211,1.4078947,104,107,1478
261,23751934.0,1,None,2007,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,76,39.407894,2.4210527,0,13,0,66,3,2995,975,184,12.828947,22.421053,8.394737,17.644737,47.57600021362305,0.15789473,0.7368421,21.42857164144516,5.4736843,6.5526314,83.53399658203125,4.118421,2.6973684,1704,638,1341,12,56,416,498,313,205,1.1710526,1.6578947,89,126,1497
261,24751934.0,1,None,2008,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,71,32.78873,2.2957747,0,9,0,29,0,2328,655,163,9.225352,18.830986,7.5211267,13.943662,53.93899917602539,0.0,0.15492958,0.0,3.7887323,4.732394,80.05999755859375,3.4366198,1.9436619,1337,534,990,0,11,269,336,244,138,1.4084507,1.2535211,100,89,1163
261,16417044.0,13,None,2009,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,57,31.087719,2.245614,0,7,0,22,0,1772,485,128,8.508772,15.77193,6.894737,12.982456,53.108001708984375,0.03508772,0.14035088,25.0,1.9473684,2.3157895,84.09100341796875,2.5263157,1.5789474,899,393,740,2,8,111,132,144,90,1.1052631,1.1929824,63,68,885
261,18832044.0,4,None,2010,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,69,29.855072,2.463768,0,6,0,10,0,2060,506,170,7.3333335,14.347826,5.826087,11.188406,52.073001861572266,0.014492754,0.072463766,20.000000298023224,2.6811595,3.2028985,83.70999908447266,2.6811595,1.4637681,990,402,772,1,5,185,221,185,101,0.98550725,0.82608694,68,57,1029
261,21247044.0,2,None,2011,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,71,31.267605,2.084507,0,11,1,28,0,2220,631,148,8.887324,14.8732395,6.112676,11.577465,52.79800033569336,0.014084507,0.07042254,20.000000298023224,2.633803,3.056338,86.17500305175781,2.4084506,1.6197183,1056,434,822,1,5,187,217,171,115,1.3380282,0.8028169,95,57,1109
261,11566265.0,45,None,2012,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,60,31.066668,2.35,0,5,0,21,0,1864,494,141,8.233334,15.783334,6.516667,12.95,50.321998596191406,0.05,0.15,33.33333432674408,2.7,3.15,85.71399688720703,2.9166667,1.7833333,947,391,777,3,9,162,189,175,107,0.93333334,1.0166667,56,61,932
261,12433735.0,38,None,2013,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BOS,Boston Celtics,inactive,68,29.735294,2.264706,1,9,1,19,0,2022,530,154,7.7941175,14.764706,6.2058825,12.5,49.64699935913086,0.029411765,0.23529412,12.5,2.3235295,2.9558823,78.60700225830078,2.3382354,1.617647,1004,422,850,2,16,158,201,159,110,1.1470588,0.9117647,78,62,1010
261,12000000.0,41,None,2014,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,BKN,Brooklyn Nets,inactive,54,20.537037,2.2777777,1,9,0,3,0,1109,358,123,6.6296296,6.5185184,2.9074075,6.5925927,44.10100173950195,0.0,0.055555556,0.0,0.7037037,0.8703704,80.85099792480469,1.5185186,1.2777778,352,157,356,0,3,38,47,82,69,0.7962963,0.7407407,43,40,554
261,8500000.0,85,None,2015,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,47,20.25532,2.319149,0,8,2,3,0,952,311,109,6.617021,6.87234,3.0425532,6.510638,46.73199844360352,0.021276595,0.14893617,14.28571492433548,0.7659575,0.9574468,80.0,1.6382979,0.9787234,323,143,306,1,7,36,45,77,46,0.9787234,0.3617021,46,17,476
261,8000000.0,127,None,2016,kevin-garnett,,"1995: Rd 1, Pk 5 (MIN)",Kevin Garnett,1976-05-19,"Mauldin, SC",nan,nan,PF,Power Forward,MIN,Minnesota Timberwolves,inactive,38,14.631579,1.8421053,0,6,0,0,0,556,150,70,3.9473684,3.2105262,1.4210526,3.0263157,46.95700073242188,0.0,0.02631579,0.0,0.36842105,0.55263156,66.66699981689453,1.6315789,0.42105263,122,54,115,0,1,14,21,62,16,0.7368421,0.2631579,28,10,278
546,5515000.0,76,None,2000,ron-mercer,Kentucky,"1997: Rd 1, Pk 6 (BOS)",Ron Mercer,1976-05-18,"Nashville, TN",nan,nan,SG,Shooting Guard,ORL,Orlando Magic,inactive,68,34.955883,2.2205882,0,1,0,0,0,2377,250,151,3.6764705,16.882353,6.7647057,15.882353,42.59299850463867,0.22058824,0.7058824,31.25,3.1323528,3.9705882,78.88899993896484,2.3235295,2.2205882,1148,460,1080,15,48,213,270,158,151,1.1029412,0.3382353,75,23,1188
546,6066000.0,69,None,2001,ron-mercer,Kentucky,"1997: Rd 1, Pk 6 (BOS)",Ron Mercer,1976-05-18,"Nashville, TN",nan,nan,SG,Shooting Guard,CHI,Chicago Bulls,inactive,61,41.557377,2.4262295,0,1,0,2,0,2535,236,148,3.8688524,19.704918,8.196721,18.377048,44.60300064086914,0.22950819,0.75409836,30.434781312942505,3.081967,3.737705,82.45600128173828,3.2950819,2.1147542,1202,500,1121,14,46,188,228,201,129,1.2786885,0.44262296,78,27,1267
546,6618000.0,65,None,2002,ron-mercer,Kentucky,"1997: Rd 1, Pk 6 (BOS)",Ron Mercer,1976-05-18,"Nashville, TN",nan,nan,SG,Shooting Guard,IND,Indiana Pacers,inactive,53,32.377357,2.037736,0,1,0,0,0,1716,178,108,3.3584905,13.867925,5.8679247,14.792453,39.667999267578125,0.33962265,1.1698114,29.03225719928741,1.7924528,2.2452831,79.83200073242188,2.4150944,1.6603774,735,311,784,18,62,95,119,128,88,0.6037736,0.24528302,32,13,857
546,7169000.0,48,None,2003,ron-mercer,Kentucky,"1997: Rd 1, Pk 6 (BOS)",Ron Mercer,1976-05-18,"Nashville, TN",nan,nan,SG,Shooting Guard,IND,Indiana Pacers,inactive,72,23.208334,1.7083334,0,1,0,0,0,1671,154,123,2.1388888,7.7222223,3.3888888,8.291667,40.87099838256836,0.041666668,0.22222222,18.75,0.9027778,1.125,80.24700164794922,1.5555556,0.75,556,244,597,3,16,65,81,112,54,0.6805556,0.19444445,49,14,835
402,8960000.0,41,None,2000,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,CHA,Charlotte Hornets,inactive,72,38.98611,2.4444444,0,1,0,1,0,2807,343,176,4.763889,20.083334,6.638889,15.541667,42.71699905395508,1.7777778,4.736111,37.53665685653687,5.0277777,5.8194447,86.39600372314453,4.236111,2.2222223,1446,478,1119,128,341,362,419,305,160,2.6666667,0.6805556,192,49,1403
402,10080000.0,34,None,2001,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,63,36.22222,2.9047618,0,1,0,2,0,2282,292,183,4.6349206,17.36508,6.15873,13.825397,44.54600143432617,1.4285715,3.7777777,37.81512677669525,3.6190476,4.285714,84.44400024414062,2.7142856,2.142857,1094,388,871,90,238,228,270,171,135,1.7460318,0.9206349,110,58,1140
402,11200000.0,31,None,2002,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,81,38.962963,3.1851852,0,1,0,2,0,3156,378,258,4.6666665,18.271605,6.382716,14.790123,43.15499877929688,1.8395061,4.716049,39.00523483753204,3.6666667,4.382716,83.66200256347656,3.2345679,1.8271605,1480,517,1198,149,382,297,355,262,148,1.4444444,0.9506173,117,77,1578
402,12320000.0,24,None,2003,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,47,38.06383,2.9148936,0,0,0,2,0,1789,226,137,4.808511,18.48936,6.191489,14.638298,42.297000885009766,2.0851064,5.12766,40.66390097141266,4.0212765,4.893617,82.17400360107422,3.680851,1.8085107,869,291,688,98,241,189,230,173,85,1.3617021,0.65957445,64,31,894
402,13440000.0,21,None,2004,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,81,37.012344,2.7901235,1,2,0,1,0,2998,308,226,3.8024693,17.296297,5.839506,14.271605,40.91699981689453,2.1851852,5.9135804,36.9519829750061,3.4320989,4.111111,83.48300170898438,3.1851852,1.5925926,1401,473,1156,177,479,278,333,258,129,1.1358025,0.41975307,92,34,1498
402,14666250.0,16,None,2005,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,80,35.4875,3.1375,0,1,0,3,0,2839,405,251,5.0625,12.725,4.3875,10.25,42.80500030517578,1.775,4.775,37.172773480415344,2.175,2.7,80.55599975585938,2.65,1.2375,1018,351,820,142,382,174,216,212,99,1.075,0.475,86,38,1419
402,337238.0,457,None,2006,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MEM,Memphis Grizzlies,inactive,75,32.493332,2.68,0,3,0,1,0,2437,279,201,3.72,11.8,3.8933334,9.626667,40.44300079345703,1.7733333,4.9866667,35.5614960193634,2.24,2.8666666,78.13999938964844,2.36,1.24,885,292,722,133,374,168,215,177,93,1.7466667,0.36,131,27,1218
402,1830000.0,273,None,2007,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,MIA,Miami Heat,inactive,64,24.90625,1.9375,0,0,0,1,0,1594,190,124,2.96875,7.703125,2.78125,6.59375,42.18000030517578,1.21875,3.46875,35.13513505458832,0.921875,1.171875,78.66699981689453,1.703125,0.734375,493,178,422,78,222,59,75,109,47,1.0625,0.15625,68,10,797
402,1976400.0,268,None,2008,eddie-jones,Temple,"1994: Rd 1, Pk 10 (LAL)",Eddie Jones,1971-10-20,"Pompano Beach, FL",nan,nan,SG,Shooting Guard,DAL,Dallas Mavericks,inactive,47,19.617022,1.531915,1,1,0,0,0,922,132,72,2.8085105,3.744681,1.4042553,3.8297873,36.66699981689453,0.7234042,2.468085,29.31034564971924,0.21276596,0.29787233,71.42900085449219,1.468085,0.61702126,176,66,180,34,116,10,14,69,29,0.5531915,0.17021276,26,8,461
446,8050000.0,49,None,2001,toni-kukoc,,"1990: Rd 2, Pk 29 (CHI)",Toni Kukoc,1968-09-18,Yugoslavia,nan,nan,SF,Small Forward,ATL,Atlanta Hawks,inactive,65,24.569231,1.5076923,0,2,0,6,2,1597,259,98,3.9846153,11.092308,4.230769,8.953846,47.2509994506836,1.0769231,2.4153845,44.58598792552948,1.5538461,2.4615386,63.125,3.0615385,1.7076923,721,275,582,70,157,101,160,199,111,0.73846155,0.16923077,48,11,798
446,8050000.0,49,None,2002,toni-kukoc,,"1990: Rd 2, Pk 29 (CHI)",Toni Kukoc,1968-09-18,Yugoslavia,nan,nan,SF,Small Forward,ATL,Atlanta Hawks,inactive,59,25.322035,1.5423728,0,4,1,2,0,1494,218,91,3.6949153,9.898305,3.5762713,8.542373,41.8650016784668,0.89830506,2.8983052,30.99415302276612,1.8474576,2.5932202,71.24199676513672,3.559322,1.9152542,584,211,504,53,171,109,153,210,113,0.8135593,0.2881356,48,17,747
446,8050000.0,39,None,2003,toni-kukoc,,"1990: Rd 2, Pk 29 (CHI)",Toni Kukoc,1968-09-18,Yugoslavia,nan,nan,SF,Small Forward,MIL,Milwaukee Bucks,inactive,63,27.047619,2.1269841,0,2,1,1,0,1704,266,134,4.2222223,11.587301,3.952381,9.1587305,43.15399932861328,1.5079365,4.174603,36.12167239189148,2.1746032,3.079365,70.61900329589844,3.6507936,1.9365079,730,249,577,95,263,137,194,230,122,1.2857143,0.46031746,81,29,851
446,2000000.0,245,None,2005,toni-kukoc,,"1990: Rd 2, Pk 29 (CHI)",Toni Kukoc,1968-09-18,Yugoslavia,nan,nan,SF,Small Forward,MIL,Milwaukee Bucks,inactive,53,20.73585,1.3207548,0,1,0,1,0,1099,160,70,3.018868,5.5849056,1.981132,4.8301888,41.01599884033203,0.7924528,2.1886792,36.20689511299133,0.8301887,1.1509434,72.13099670410156,3.018868,1.2075472,296,105,256,42,116,44,61,160,64,0.7358491,0.24528302,39,13,549
869,9000000.0,40,None,2000,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,NJ,New Jersey Nets,inactive,80,34.775,3.225,1,2,0,30,0,2782,676,258,8.45,19.1875,6.9875,15.7125,44.47100067138672,1.05,2.85,36.84210479259491,4.1625,4.9125,84.73300170898438,1.975,3.0625,1535,559,1257,84,228,333,393,158,245,0.8,0.75,64,60,1391
869,10865000.0,29,None,2001,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,NJ,New Jersey Nets,inactive,49,35.367348,3.0612245,1,1,0,8,0,1733,347,150,7.0816326,16.959183,6.285714,14.448979,43.50299835205078,1.3265306,3.4693878,38.235294818878174,3.0612245,3.7959185,80.6449966430664,1.6734694,2.1020408,831,308,708,65,170,150,186,82,103,0.81632656,0.40816328,40,20,866
869,12072000.0,25,None,2002,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,NJ,New Jersey Nets,inactive,81,30.432098,2.728395,0,1,0,18,0,2465,609,221,7.5185184,14.802469,5.814815,13.444445,43.2509994506836,1.2469136,3.617284,34.47099030017853,1.925926,2.4074075,80.0,2.0246913,1.8024691,1199,471,1089,101,293,156,195,164,146,0.7777778,0.5185185,63,42,1232
869,13280000.0,20,None,2003,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,PHI,Philadelphia 76ers,inactive,74,31.581081,3.391892,0,0,0,14,0,2337,524,251,7.081081,15.8918915,6.2027025,12.864865,48.2140007019043,0.8783784,2.3783784,36.93181872367859,2.608108,3.2432432,80.41699981689453,1.2567568,2.0270271,1176,459,952,65,176,193,240,93,150,0.8513514,0.4054054,63,30,1168
869,14487000.0,19,None,2004,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,MIL,Milwaukee Bucks,inactive,72,32.5,2.9861112,0,1,0,15,0,2340,501,215,6.9583335,16.13889,5.6944447,12.541667,45.40399932861328,1.2916666,3.2361112,39.91416394710541,3.4583333,4.0277777,85.86199951171875,1.6666666,2.3472223,1162,410,903,93,233,249,290,120,169,0.9444444,0.45833334,68,33,1170
869,15694250.0,14,None,2005,keith-van-horn,Utah,"1997: Rd 1, Pk 2 (PHI)",Keith Van Horn,1975-10-23,"Fullerton, CA",nan,nan,PF,Power Forward,DAL,Dallas Mavericks,inactive,62,24.225807,2.7419355,0,1,0,5,0,1502,294,170,4.7419353,11.225806,4.145161,9.096774,45.56700134277344,0.87096775,2.2903225,38.02816867828369,2.064516,2.532258,81.52899932861328,1.2096775,1.3064516,696,257,564,54,142,128,157,75,81,0.58064514,0.33870968,36,21,751
501,14000000.0,6,None,1999,karl-malone,Louisiana Tech,"1985: Rd 1, Pk 13 (UTAH)",Karl Malone,1963-07-24,"Summerfield, LA",nan,nan,PF,Power Forward,UTAH,Utah Jazz,inactive,49,37.387756,2.7346938,1,10,1,21,1,1832,463,134,9.448979,23.755102,8.020409,16.265306,49.310001373291016,0.0,0.020408163,0.0,7.714286,9.795918,78.75,4.102041,3.3061225,1164,393,797,0,1,378,480,201,162,1.2653061,0.5714286,62,28,916
501,15750000.0,6,None,2000,karl-malone,Louisiana Tech,"1985: Rd 1, Pk 13 (UTAH)",Karl Malone,1963-07-24,"Summerfield, LA",nan,nan,PF,Power Forward,UTAH,Utah Jazz,inactive,82,35.939026,2.792683,0,17,0,43,0,2947,779,229,9.5,25.54878,9.170732,18.0,50.94900131225586,0.024390243,0.09756097,25.0,7.1829267,9.012196,79.7020034790039,3.707317,2.817073,2095,752,1476,2,8,589,739,304,231,0.9634146,0.86585367,79,71,1473
