,playerId,playerSlug,college,draftinfo,htwt,name,birthdate,birthplace,year
419,63,chauncey-billups,Colorado,"1997: Rd 1, Pk 3 (BOS)","nan, nan",Chauncey Billups,9/25/1976,"Deves, CO",2009
420,63,chauncey-billups,Colorado,"1997: Rd 1, Pk 3 (BOS)","nan, nan",Chauncey Billups,9/25/1976,"Deves, CO",2010
421,63,chauncey-billups,Colorado,"1997: Rd 1, Pk 3 (BOS)","nan, nan",Chauncey Billups,9/25/1976,"Deves, CO",2011
422,63,chauncey-billups,Colorado,"1997: Rd 1, Pk 3 (BOS)","nan, nan",Chauncey Billups,9/25/1976,"Deves, CO",2013
423,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2000
424,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2001
425,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2002
426,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2003
427,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2004
428,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2005
429,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2006
430,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2007
431,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2008
432,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2009
433,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2010
434,788,joe-smith,Maryland,"1995: Rd 1, Pk 1 (GS)","nan, nan",Joe Smith,7/26/1975,"Norfolk, VA",2011
435,837,maurice-taylor,Michigan,"1997: Rd 1, Pk 14 (LAC)","nan, nan",Maurice Taylor,10/30/1976,"Detroit, MI",2003
436,837,maurice-taylor,Michigan,"1997: Rd 1, Pk 14 (LAC)","nan, nan",Maurice Taylor,10/30/1976,"Detroit, MI",2004
437,837,maurice-taylor,Michigan,"1997: Rd 1, Pk 14 (LAC)","nan, nan",Maurice Taylor,10/30/1976,"Detroit, MI",2005
438,837,maurice-taylor,Michigan,"1997: Rd 1, Pk 14 (LAC)","nan, nan",Maurice Taylor,10/30/1976,"Detroit, MI",2006
439,616,charles-oakley,Virginia Union,"1985: Rd 1, Pk 9 (CLE)","nan, nan",Charles Oakley,12/18/1963,"Cleveland, OH",2001
440,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",1999
441,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2001
442,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2002
443,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2003
444,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2004
445,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2005
446,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2006
447,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2007
448,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2008
449,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2009
450,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2010
451,687,theo-ratliff,Wyoming,"1995: Rd 1, Pk 18 (DET)","nan, nan",Theo Ratliff,4/17/1973,"Demopolis, AL",2011
452,269,kendall-gill,Illinois,"1990: Rd 1, Pk 5 (CHA)","nan, nan",Kendall Gill,5/25/1968,"Chicago, IL",2001
453,280,brian-grant,Xavier,"1994: Rd 1, Pk 8 (SAC)","nan, nan",Brian Grant,3/5/1972,"Columbus, OH",2001
454,280,brian-grant,Xavier,"1994: Rd 1, Pk 8 (SAC)","nan, nan",Brian Grant,3/5/1972,"Columbus, OH",2002
455,280,brian-grant,Xavier,"1994: Rd 1, Pk 8 (SAC)","nan, nan",Brian Grant,3/5/1972,"Columbus, OH",2003
456,280,brian-grant,Xavier,"1994: Rd 1, Pk 8 (SAC)","nan, nan",Brian Grant,3/5/1972,"Columbus, OH",2004
457,280,brian-grant,Xavier,"1994: Rd 1, Pk 8 (SAC)","nan, nan",Brian Grant,3/5/1972,"Columbus, OH",2005
458,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",1999
459,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2001
460,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2002
461,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2003
462,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2004
463,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2005
464,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2006
465,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2007
466,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2008
467,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2009
468,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2010
469,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2011
470,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2012
471,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2013
472,592,steve-nash,Santa Clara,"1996: Rd 1, Pk 15 (PHX)","nan, nan",Steve Nash,2/7/1974,"Johannesburg, South Africa",2014
473,715,david-robinson,Navy,"1987: Rd 1, Pk 1 (SA)","nan, nan",David Robinson,8/6/1965,"Key West, FL",2000
474,715,david-robinson,Navy,"1987: Rd 1, Pk 1 (SA)","nan, nan",David Robinson,8/6/1965,"Key West, FL",2001
475,715,david-robinson,Navy,"1987: Rd 1, Pk 1 (SA)","nan, nan",David Robinson,8/6/1965,"Key West, FL",2002
476,203,michael-dickerson,Arizona,"1998: Rd 1, Pk 14 (HOU)","nan, nan",Michael Dickerson,6/25/1975,"Greenville, SC",1999
477,203,michael-dickerson,Arizona,"1998: Rd 1, Pk 14 (HOU)","nan, nan",Michael Dickerson,6/25/1975,"Greenville, SC",2000
478,203,michael-dickerson,Arizona,"1998: Rd 1, Pk 14 (HOU)","nan, nan",Michael Dickerson,6/25/1975,"Greenville, SC",2001
479,203,michael-dickerson,Arizona,"1998: Rd 1, Pk 14 (HOU)","nan, nan",Michael Dickerson,6/25/1975,"Greenville, SC",2002
480,888,charlie-ward,Florida State,"1994: Rd 1, Pk 26 (NY)","nan, nan",Charlie Ward,10/12/1970,"Tallahassee, FL",1999
481,888,charlie-ward,Florida State,"1994: Rd 1, Pk 26 (NY)","nan, nan",Charlie Ward,10/12/1970,"Tallahassee, FL",2000
482,888,charlie-ward,Florida State,"1994: Rd 1, Pk 26 (NY)","nan, nan",Charlie Ward,10/12/1970,"Tallahassee, FL",2001
483,888,charlie-ward,Florida State,"1994: Rd 1, Pk 26 (NY)","nan, nan",Charlie Ward,10/12/1970,"Tallahassee, FL",2002
484,888,charlie-ward,Florida State,"1994: Rd 1, Pk 26 (NY)","nan, nan",Charlie Ward,10/12/1970,"Tallahassee, FL",2003
485,665,olden-polynice,Virginia,"1987: Rd 1, Pk 8 (CHI)","nan, nan",Olden Polynice,11/21/1964,Haiti,2000
486,266,matt-geiger,Georgia Tech,"1992: Rd 2, Pk 42 (MIA)","nan, nan",Matt Geiger,9/10/1969,"Salem, MA",1999
487,266,matt-geiger,Georgia Tech,"1992: Rd 2, Pk 42 (MIA)","nan, nan",Matt Geiger,9/10/1969,"Salem, MA",2001
488,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",1999
489,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",2000
490,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",2001
491,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",2002
492,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",2003
493,491,george-lynch,North Carolina,"1993: Rd 1, Pk 12 (LAL)","nan, nan",George Lynch,9/3/1970,"Roanoke, VA",2004
494,324,cedric-henderson,Memphis,"1997: Rd 2, Pk 45 (CLE)","nan, nan",Cedric Henderson,3/11/1975,"Memphis, TN",1999
495,324,cedric-henderson,Memphis,"1997: Rd 2, Pk 45 (CLE)","nan, nan",Cedric Henderson,3/11/1975,"Memphis, TN",2001
496,858,gary-trent,Ohio,"1995: Rd 1, Pk 11 (MIL)","nan, nan",Gary Trent,9/22/1974,"Columbus, OH",2001
497,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",1999
498,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2000
499,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2001
500,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2002
501,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2005
502,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2006
503,24,darrel-armstrong,Fayetteville State,,"nan, nan",Darrel Armstrong,6/22/1968,"Gastonia, NC",2007
504,655,wesley-person,Auburn,"1994: Rd 1, Pk 23 (PHX)","nan, nan",Wesley Person,3/28/1971,,1999
505,655,wesley-person,Auburn,"1994: Rd 1, Pk 23 (PHX)","nan, nan",Wesley Person,3/28/1971,,2000
506,655,wesley-person,Auburn,"1994: Rd 1, Pk 23 (PHX)","nan, nan",Wesley Person,3/28/1971,,2001
507,655,wesley-person,Auburn,"1994: Rd 1, Pk 23 (PHX)","nan, nan",Wesley Person,3/28/1971,,2002
508,655,wesley-person,Auburn,"1994: Rd 1, Pk 23 (PHX)","nan, nan",Wesley Person,3/28/1971,,2003
509,127,elden-campbell,Clemson,"1990: Rd 1, Pk 27 (LAL)","nan, nan",Elden Campbell,7/23/1968,"Los Angeles, CA",1999
510,127,elden-campbell,Clemson,"1990: Rd 1, Pk 27 (LAL)","nan, nan",Elden Campbell,7/23/1968,"Los Angeles, CA",2000
511,127,elden-campbell,Clemson,"1990: Rd 1, Pk 27 (LAL)","nan, nan",Elden Campbell,7/23/1968,"Los Angeles, CA",2001
512,127,elden-campbell,Clemson,"1990: Rd 1, Pk 27 (LAL)","nan, nan",Elden Campbell,7/23/1968,"Los Angeles, CA",2002
513,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2000
514,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2001
515,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2002
516,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2003
517,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2004
518,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2005
519,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2006
520,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2007
521,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2008
522,566,cuttino-mobley,Rhode Island,"1998: Rd 2, Pk 41 (HOU)","nan, nan",Cuttino Mobley,9/1/1975,"Philadelphia, PA",2009
523,560,chris-mills,Arizona,"1993: Rd 1, Pk 22 (CLE)","nan, nan",Chris Mills,1/25/1970,"Los Angeles, CA",1999
524,560,chris-mills,Arizona,"1993: Rd 1, Pk 22 (CLE)","nan, nan",Chris Mills,1/25/1970,"Los Angeles, CA",2001
525,560,chris-mills,Arizona,"1993: Rd 1, Pk 22 (CLE)","nan, nan",Chris Mills,1/25/1970,"Los Angeles, CA",2002
526,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",1999
527,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2000
528,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2001
529,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2002
530,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2003
531,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2005
532,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2006
533,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2007
534,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2008
535,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2009
536,883,rasheed-wallace,North Carolina,"1995: Rd 1, Pk 4 (WSH)","nan, nan",Rasheed Wallace,9/17/1974,"Philadelphia, PA",2010
537,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,1999
538,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,2000
539,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,2001
540,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,2002
541,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,2005
542,621,michael-olowokandi,,"1998: Rd 1, Pk 1 (LAC)","nan, nan",Michael Olowokandi,4/3/1975,Nigeria,2006
543,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2001
544,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2002
545,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2003
546,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2004
547,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2005
548,248,danny-fortson,Cincinnati,"1997: Rd 1, Pk 10 (MIL)","nan, nan",Danny Fortson,3/27/1976,"Philadelphia, PA",2006
549,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",1999
550,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2001
551,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2002
552,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2003
553,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2004
554,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2005
555,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2006
556,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2007
557,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2008
558,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2009
559,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2010
560,181,erick-dampier,Mississippi State,"1996: Rd 1, Pk 10 (IND)","nan, nan",Erick Dampier,7/14/1975,"Jackson, MS",2011
561,370,mark-jackson,St. John's,"1987: Rd 1, Pk 18 (NY)","nan, nan",Mark Jackson,4/1/1965,"Brooklyn, NY",2000
562,370,mark-jackson,St. John's,"1987: Rd 1, Pk 18 (NY)","nan, nan",Mark Jackson,4/1/1965,"Brooklyn, NY",2001
563,370,mark-jackson,St. John's,"1987: Rd 1, Pk 18 (NY)","nan, nan",Mark Jackson,4/1/1965,"Brooklyn, NY",2002
564,370,mark-jackson,St. John's,"1987: Rd 1, Pk 18 (NY)","nan, nan",Mark Jackson,4/1/1965,"Brooklyn, NY",2003
565,812,john-stockton,Gonzaga,,"nan, nan",John Stockton,3/26/1962,"Spokane, WA",2000
566,812,john-stockton,Gonzaga,,"nan, nan",John Stockton,3/26/1962,"Spokane, WA",2001
567,812,john-stockton,Gonzaga,,"nan, nan",John Stockton,3/26/1962,"Spokane, WA",2002
568,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",1999
569,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",2000
570,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",2001
571,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",2002
572,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",2003
573,622,greg-ostertag,Kansas,"1995: Rd 1, Pk 28 (UTAH)","nan, nan",Greg Ostertag,3/6/1973,"Dallas, TX",2005
574,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",1999
575,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2000
576,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2001
577,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2002
578,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2003
579,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2004
580,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2005
581,674,vitaly-potapenko,Kiev Institute (Ukraine),"1996: Rd 1, Pk 12 (CLE)","nan, nan",Vitaly Potapenko,3/21/1975,"Kyiv, Ukraine",2006
582,481,grant-long,Eastern Michigan,"1988: Rd 2, Pk 33 (MIA)","nan, nan",Grant Long,3/12/1966,"Wayne, MI",1999
583,481,grant-long,Eastern Michigan,"1988: Rd 2, Pk 33 (MIA)","nan, nan",Grant Long,3/12/1966,"Wayne, MI",2001
584,188,hubert-davis,North Carolina,"1992: Rd 1, Pk 20 (NY)","nan, nan",Hubert Davis,5/17/1970,"Winston-Salem, NC",2000
585,188,hubert-davis,North Carolina,"1992: Rd 1, Pk 20 (NY)","nan, nan",Hubert Davis,5/17/1970,"Winston-Salem, NC",2001
586,188,hubert-davis,North Carolina,"1992: Rd 1, Pk 20 (NY)","nan, nan",Hubert Davis,5/17/1970,"Winston-Salem, NC",2002
587,188,hubert-davis,North Carolina,"1992: Rd 1, Pk 20 (NY)","nan, nan",Hubert Davis,5/17/1970,"Winston-Salem, NC",2003
588,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",1999
589,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",2000
590,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",2001
591,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",2002
592,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",2005
593,187,dale-davis,Clemson,"1991: Rd 1, Pk 13 (IND)","nan, nan",Dale Davis,3/25/1969,"Toccoa, GA",2006
594,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2000
595,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2001
596,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2002
597,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2003
598,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2004
599,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2005
600,936,corliss-williamson,Arkansas,"1995: Rd 1, Pk 13 (SAC)","nan, nan",Corliss Williamson,12/4/1973,"Russellville, AR",2006
601,223,mario-elie,American International,,"nan, nan",Mario Elie,11/26/1963,"New York, NY",2000
602,668,terry-porter,Wisconsin-Stevens Point,"1985: Rd 1, Pk 24 (POR)","nan, nan",Terry Porter,4/8/1963,"Milwaukee, WI",1999
603,668,terry-porter,Wisconsin-Stevens Point,"1985: Rd 1, Pk 24 (POR)","nan, nan",Terry Porter,4/8/1963,"Milwaukee, WI",2001
604,146,chris-childs,Boise State,,"nan, nan",Chris Childs,11/20/1967,"Bakersfield, CA",1999
605,146,chris-childs,Boise State,,"nan, nan",Chris Childs,11/20/1967,"Bakersfield, CA",2000
606,146,chris-childs,Boise State,,"nan, nan",Chris Childs,11/20/1967,"Bakersfield, CA",2001
607,565,sam-mitchell,Mercer,"1985: Rd 3, Pk 54 (HOU)","nan, nan",Sam Mitchell,9/2/1963,"Columbus, GA",2001
608,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2000
609,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2001
610,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2002
611,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2003
612,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2004
613,885,ben-wallace,Virginia Union,,"nan, nan",Ben Wallace,9/10/1974,"White Hall, AL",2005
